,Listing Type,Property Type,Building Type,City,Locality,Area,Rent,Furnishing Status,Number of Rooms,Number of Bathroom,Covered Parking,View,Floor Number,Tower/Block,Additional Rooms,Security Deposit,Available From,Age of Property (Years),Unit No,Total Floor Count,Balcony,Open/Uncovered Parking,Deposit amount,crime,hospital
3093,Rent,Commercial,Shop,Bangalore,Rest House Road,1500 Sq.Ft. (Built-up Area),2.25 L,Unfurnished,,,,,Ground,,,Other,,10+,,,,,2250000,no,no
3094,Rent,Residential,Apartment,Bangalore,Kanakapura,1480 Sq.Ft. (Carpet Area),"33,000",Semi-Furnished,,,1,Community View,2,,,Other,Immediately,4-Feb,,I,"Individual,Room-attached",,180000,no,no
3095,Rent,Residential,Apartment,Bangalore,Kothanur,2400 Sq.Ft. (Built-up Area),"65,000",Semi-Furnished,3,3,1,Garden View,22,A,Extra Room,Other,Immediately,4-Feb,201,30,Room-attached,,400000,no,no
3096,Rent,Residential,Builder Floor,Bangalore,Hsr Layout,500 Sq.Ft. (Built-up Area),"18,000",Semi-Furnished,1,1,1,,4th,,,Other,Immediately,4-Feb,,,Connected,,90000,no,no
3097,Rent,Residential,Builder Floor,Bangalore,Jp Nagar Phase 7,1200 Sq.Ft. (Built-up Area),22 L,Furnished,2,2,2,,1,,Pooja Room,,Immediately,0-1,,,"Connected,Room-attached",,,no,no
3098,Rent,Residential,Apartment,Bangalore,Koramangala,1300 Sq.Ft. (Built-up Area),"82,000",Furnished,2,2,1,,,,,Other,Immediately,7-May,,,Connected,,656000,no,yes
3099,Rent,Residential,Apartment,Bangalore,Konanakunte,1204 Sq.Ft. (Built-up Area),"45,000",Semi-Furnished,2,2,2,Garden View,4,,,Two Month,Immediately,4-Feb,,33,Room-attached,,,yes,no
3100,Rent,Commercial,Office Space,Bangalore,Sivanchetti Gardens,450 Sq.Ft. (Carpet Area),"40,000",Furnished,,,1,Road View,2,,,Other,,,205,,,,250000,no,no
3101,Rent,Commercial,Land,Bangalore,Kaggadasapura,30000 Sq.Ft. (Plot Area),8 L,,,,,,,,,,,,,,,,,no,no
3102,Rent,Commercial,Co-working Space,Bangalore,Infantry Road,2400 Sq.Ft. (Built-up Area),12 L,Semi-Furnished,,,,,0,,,,,0-1,,,,,,no,no
3103,Rent,Residential,Apartment,Bangalore,Whitefield,1370 Sq.Ft. (Built-up Area),"50,000",Unfurnished,2,1,2,Beach View,5th,17,"Pooja Room,Servant Room",Other,Immediately,10-Aug,,17th,"Individual,Room-attached",2,500000,no,no
3104,Rent,Residential,Villa,Bangalore,Jakkur,4250 Sq.Ft. (Built-up Area),"75,000",Semi-Furnished,4,5,2,North,,,,Other,Immediately,4-Feb,,2,,,400000,no,no
3105,Rent,Residential,Apartment,Bangalore,Doddanekundi,600 Sq.Ft. (Built-up Area),"17,000",Semi-Furnished,1,1,1,Road View,6,A,,Other,Later,4-Feb,F02,6,,,85000,no,no
3106,Rent,Residential,Independent House,Bangalore,Hsr Layout,1100 Sq.Ft. (Built-up Area),"35,000",Semi-Furnished,2,2,1,Road View,,,Pooja Room,Other,Immediately,7-May,2,1,Connected,1,150000,no,no
3107,Rent,Residential,Villa,Bangalore,Kothanur,2400 Sq.Ft. (Built-up Area),"57,000",Semi-Furnished,3,3,1,,,,,Other,Immediately,4-Feb,261,2,,,350000,no,no
3108,Rent,Residential,Independent House,Bangalore,Murugesh Palya,511 Sq.Ft. (Built-up Area),"18,000",Semi-Furnished,1,1,,,,,,Other,Later,4-Feb,,,,,100000,no,no
3109,Rent,Commercial,Office Space,Bangalore,Chandra Layout,1400 Sq.Ft. (Built-up Area),1.5 L,Unfurnished,,,2,,G,,,Two Month,,,1,,,,,no,yes
3110,Rent,Commercial,Office Space,Bangalore,Bellandur,7848 Sq.Ft. (Saleable Area),6.27 L,Unfurnished,,,5,Road View,4,,,Other,,0-1,,,,,6720000,no,no
3111,Rent,Residential,Apartment,Bangalore,Tc Palya Road,1200 Sq.Ft. (Built-up Area),"22,000",Semi-Furnished,2,2,1,,3,,,Other,Later,0-1,3,5,,,2.2 Lakhs,no,no
3112,Rent,Residential,Apartment,Bangalore,Rt Nagar,1150 Sq.Ft. (Saleable Area),"35,000",Semi-Furnished,2,2,1,Pool View,2,D,,Other,Immediately,4-Feb,201,5,"Connected,Individual,Room-attached",,180000,no,no
3113,Rent,Commercial,Office Space,Bangalore,Kadubeesanahalli,2000 Sq.Ft. (Built-up Area),1.98 L,Furnished,,,4,Park View,2,,,Two Month,,0-1,,,,,,no,no
3114,Rent,Commercial,Office Space in IT/SEZ,Bangalore,Hsr Layout,350 Sq.Ft. (Built-up Area),"7,000",Furnished,,,3,Road View,2,"HSR, Sector 4",,Two Month,,4-Feb,17th Main Road,,"Connected,Individual,Room-attached",1,,no,no
3115,Rent,Residential,Independent House,Bangalore,Indiranagar,2400 Sq.Ft. (Built-up Area),1.2 L,Semi-Furnished,5,4,2,Road View,,,,Other,Immediately,7-May,,g1,Connected,1,600000,no,yes
3116,Rent,Residential,Apartment,Bangalore,Bommanahalli,1500 Sq.Ft. (Built-up Area),"50,000",Furnished,3,2,1,Pool View,17,D,,Other,Later,4-Feb,1732,22,Connected,,200000,no,no
3117,Rent,Commercial,Office Space,Bangalore,Mg Road,1890 Sq.Ft. (Built-up Area),2 L,Furnished,,,2,Road View,10,,,Other,,10-Aug,,,Connected,1,2000000,no,no
3118,Rent,Residential,Builder Floor,Bangalore,Koramangala,1100 Sq.Ft. (Built-up Area),"35,000",Semi-Furnished,2,,,,2,,,Other,Immediately,,,2,,,200000,no,yes
3119,Rent,Residential,Apartment,Bangalore,Sarjapur Road,1114 Sq.Ft. (Saleable Area),"35,000",Semi-Furnished,2,,,Garden View,21,,,Other,Immediately,,,22,,,6 month,no,no
3120,Rent,Commercial,Land,Bangalore,Singena Agrahara,72 Acre (Plot Area),1 Cr.,,,,,,,,,,,,,,,,,no,no
3121,Rent,Residential,Apartment,Bangalore,Cv Raman Nagar,1750 Sq.Ft. (Built-up Area),"36,000",Semi-Furnished,3,3,1,Garden View,1,A,,Other,Immediately,4-Feb,,5,Individual,1,200000,no,no
3122,Rent,Commercial,Industrial Plot,Bangalore,Peenya Industrial Area,50000 Sq.Ft. (Plot Area),15 L,,,,,Road View,,,,,,,,,,,,no,yes
3123,Rent,Residential,Apartment,Bangalore,Basavanagudi,1650 Sq.Ft. (Built-up Area),"55,000",Semi-Furnished,3,3,1,Road View,2nd,1,Pooja Room,Other,Immediately,4-Feb,1,1,Room-attached,,500000,yes,yes
3124,Rent,Residential,Independent House,Bangalore,Indiranagar,3000 Sq.Ft. (Built-up Area),1 L,Semi-Furnished,4,4,2,Road View,,,,Other,Immediately,7-May,,g+1,Connected,1,500000,no,yes
3125,Rent,Residential,Villa,Bangalore,Marathahalli Orr,5250 Sq.Ft. (Carpet Area),2.8 L,Furnished,4,4,1,Garden View,,A,Extra Room,Other,Immediately,4-Feb,1,1,Room-attached,,600000,no,no
3126,Rent,Residential,Apartment,Bangalore,Basavanagudi,1790 Sq.Ft. (Built-up Area),"80,000",Semi-Furnished,3,3,1,Garden View,5,A,Extra Room,Other,Immediately,4-Feb,205,9,Room-attached,,480000,yes,yes
3127,Rent,Commercial,Warehouse,Bangalore,Sampangi Rama Nagar,650 Sq.Ft. (Built-up Area),"25,000",,,,,,,,,Other,,10+,1,,,,250000,no,no
3128,Rent,Residential,Apartment,Bangalore,Frazer Town,1650 Sq.Ft. (Built-up Area),"60,000",Semi-Furnished,3,2,2,Garden View,1,A,,Two Month,Immediately,0-1,1,14,,1,,no,no
3129,Rent,Residential,Builder Floor,Bangalore,Jp Nagar Phase 1,1200 Sq.Ft. (Built-up Area),15 L,Semi-Furnished,2,,,,ground,,Pooja Room,,Immediately,,,,,,,no,no
3130,Rent,Residential,Builder Floor,Bangalore,Kengeri,1100 Sq.Ft. (Built-up Area),"22,000",Semi-Furnished,2,2,1,Road View,1,,,Other,Immediately,0-1,,4,Individual,,132000,no,no
3131,Rent,Residential,Apartment,Bangalore,Marathahalli,1100 Sq.Ft. (Saleable Area),"40,500",Furnished,2,2,,Road View,3,A,,Other,Later,4-Feb,306,6,Connected,1,180000,no,no
3132,Rent,Residential,Apartment,Bangalore,Koramangala,1915 Sq.Ft. (Saleable Area),1.2 L,Semi-Furnished,,3,1,Park View,7,1,,Other,Immediately,4-Feb,1743,7,"Connected,Individual",,750000,no,yes
3133,Rent,Commercial,Office Space,Bangalore,Richmond Town,800 Sq.Ft. (Built-up Area),"50,000",Furnished,,,1,Park View,2,,,Other,,10+,,,Connected,1,500000,no,no
3134,Rent,Residential,Independent House,Bangalore,Nagarbhavi Circle,2300 Sq.Ft. (Built-up Area),"15,000",Semi-Furnished,3.5,3,1,Road View,,,Pooja Room,Other,Immediately,4-Feb,201,3,Individual,,900000,no,yes
3135,Rent,Residential,Independent House,Bangalore,Jagadish Nagar,1250 Sq.Ft. (Built-up Area),"33,000",Semi-Furnished,2,2,1,Road View,,,Pooja Room,Other,Immediately,0-1,1,4,Connected,,200000,no,no
3136,Rent,Residential,Penthouse,Bangalore,Jakkur,2500 Sq.Ft. (Built-up Area),"50,000",Furnished,4,4,3,Road View,3,,Extra Room,Other,Immediately,7-May,,4,"Individual,Room-attached",1,300000,no,no
3137,Rent,Commercial,Warehouse,Bangalore,Byrathi,16000 Sq.Ft. (Built-up Area),"48,000",,,,6+,,,,,Other,,10+,,,,6+,480000,no,no
3138,Rent,Residential,Apartment,Bangalore,Koramangala,1445 Sq.Ft. (Built-up Area),"85,000",Furnished,2,2,1,Select View,,,,Other,Immediately,7-May,,,Connected,,510000,no,yes
3139,Rent,Commercial,Office Space,Bangalore,Old Airport Road,5000 Sq.Ft. (Built-up Area),6.5 L,Furnished,,,6,,2,,,Other,,10+,,,Connected,4,6500000,no,no
3140,Rent,Residential,Independent House,Bangalore,Murugesh Palya,619 Sq.Ft. (Built-up Area),"16,000",Semi-Furnished,1,1,,,,,,Other,Immediately,7-May,,,,,80000,no,no
3141,Rent,Residential,Builder Floor,Bangalore,Aecs Layout,650 Sq.Ft. (Built-up Area),"21,000",Semi-Furnished,1,1,1,Road View,4,,,Other,Later,4-Feb,403,5,Room-attached,,70000,no,no
3142,Rent,Residential,Apartment,Bangalore,Doddaballapura Road,1401 Sq.Ft. (Carpet Area),"30,000",Semi-Furnished,,,1,,15,9,"Pooja Room,Servant Room,Study Room,Extra Room",Other,Immediately,,,16,Individual,1,150000,no,no
3143,Rent,Residential,Apartment,Bangalore,Rmv 2nd Stage,2150 Sq.Ft. (Saleable Area),"90,000",Semi-Furnished,3,3,1,Garden View,8,1,,Other,Immediately,4-Feb,801,12,"Connected,Room-attached",1,500000,no,no
3144,Rent,Residential,Apartment,Bangalore,Sarjapur Road,1190 Sq.Ft. (Saleable Area),"45,000",Semi-Furnished,2,2,1,Lake View,4,B,,Other,Later,7-May,,5,"Connected,Room-attached",,250000,no,no
3145,Rent,Residential,Builder Floor,Bangalore,Koramangala,250 Sq.Ft. (Built-up Area),"12,000",Semi-Furnished,Studio,1,,,4,,,Other,Later,10-Aug,,,,,40000,no,yes
3146,Rent,Residential,Apartment,Bangalore,Old Airport Road,1429 Sq.Ft. (Built-up Area),"55,000",Furnished,2,2,2,Road View,5,,,Other,Immediately,10+,,7,"Connected,Room-attached",1,300000,no,no
3147,Rent,Residential,Independent House,Bangalore,Hennur Road,600 Sq.Ft. (Built-up Area),3.33 L,Semi-Furnished,2,2,1,,,,,Other,Immediately,4-Feb,1,3,Connected,,1000000,no,no
3148,Rent,Residential,Apartment,Bangalore,Hsr Layout,1342 Sq.Ft. (Saleable Area),"50,000",Semi-Furnished,2,2,2,,,,,Other,Immediately,,,,Connected,1,250000,no,no
3149,Rent,Residential,Apartment,Bangalore,Gubbalala,1700 Sq.Ft. (Built-up Area),"38,000",Semi-Furnished,3,2,1,Community View,1,Block,Pooja Room,Other,Immediately,0-1,,4,"Connected,Individual",,350000,no,no
3150,Rent,Residential,Apartment,Bangalore,Whitefield,928 Sq.Ft. (Saleable Area),"65,000",Furnished,,,1,Community View,2,2,Pooja Room,Other,Immediately,4-Feb,1,14,Connected,,400000,no,no
3151,Rent,Commercial,Office Space,Bangalore,Peenya Industrial Area,580 Sq.Ft. (Built-up Area),"32,000",Unfurnished,,,1,Road View,Ground,1,,Other,,10+,"47, IVth Main, Peenya Third Phase",,,1,350000,no,yes
3152,Rent,Residential,Apartment,Bangalore,Cooke Town,1050 Sq.Ft. (Built-up Area),"45,000",Semi-Furnished,2,2,1,,4,1,,Other,,4-Feb,4,4,Individual,1,400000,no,no
3153,Rent,Residential,Apartment,Bangalore,Kudlu,600 Sq.Ft. (Built-up Area),"20,000",Furnished,1,1,,,3,1,,Other,Later,0-1,1,4,Connected,,100000,no,no
3154,Rent,Commercial,Office Space,Bangalore,Whitefield,7400 Sq.Ft. (Built-up Area),4 L,Furnished,,,6+,Garden View,,,,Other,,10-Aug,,,Connected,6+,2000000,no,no
3155,Rent,Commercial,Office Space,Bangalore,Indiranagar,1000 Sq.Ft. (Built-up Area),"55,000",Furnished,,,,,1,Comercial property,,Other,,,1,,Room-attached,,300000,no,yes
3156,Rent,Residential,Apartment,Bangalore,Garebhavipalya,950 Sq.Ft. (Built-up Area),"20,000",Semi-Furnished,1.5,1,,Road View,4,A,,Other,Immediately,4-Feb,A20,6,,,90000,no,no
3157,Rent,Residential,Apartment,Bangalore,Koramangala,1700 Sq.Ft. (Built-up Area),"85,000",Semi-Furnished,3,3,1,,1st,,,Other,Immediately,7-May,1,4 floor,Individual,1,400000,no,yes
3158,Rent,Residential,Villa,Bangalore,Devanahalli,3000 Sq.Ft. (Saleable Area),"60,000",Semi-Furnished,,4,3,,,,"Servant Room,Study Room,Extra Room",Other,Immediately,0-1,,,,3,300000,no,no
3159,Rent,Commercial,Showroom,Bangalore,Kumaraswamy Layout,1700 Sq.Ft. (Built-up Area),1.4 L,Unfurnished,,,,Road View,Ground,,,Other,,0-1,,,,,1400000,no,no
3160,Rent,Commercial,Office Space,Bangalore,Mg Road,650 Sq.Ft. (Built-up Area),"40,000",Furnished,,,1,,5,,,Other,,10+,,,"Connected,Individual",1,400000,no,no
3161,Rent,Residential,Independent House,Bangalore,Murugesh Palya,591 Sq.Ft. (Built-up Area),"16,000",Semi-Furnished,1,1,,,,,,Other,Immediately,4-Feb,,,,,80000,no,no
3162,Rent,Commercial,Office Space,Bangalore,Mg Road,1450 Sq.Ft. (Built-up Area),1.6 L,Furnished,,,2,,3,,,Other,,10+,,,Connected,1,1600000,no,no
